iso_code,country,year,Energy Type,Energy Consumption (TwH)
OWID_WRL,World,1973,oil_consumption,32746.14
OWID_WRL,World,1973,other_renewable_consumption,89.125
OWID_WRL,World,1973,renewables_consumption,3708.599
OWID_WRL,World,1973,solar_consumption,0.0
OWID_WRL,World,1973,wind_consumption,0.0
OWID_WRL,World,1974,biofuel_consumption,0.0
OWID_WRL,World,1974,coal_consumption,17682.065
OWID_WRL,World,1974,energy_per_capita,16592.805
OWID_WRL,World,1974,energy_per_gdp,2.488
OWID_WRL,World,1974,fossil_fuel_consumption,61610.765
OWID_WRL,World,1974,gas_consumption,11656.257
OWID_WRL,World,1974,hydro_consumption,3975.739
OWID_WRL,World,1974,low_carbon_consumption,4810.626
OWID_WRL,World,1974,nuclear_consumption,740.556
OWID_WRL,World,1974,oil_consumption,32272.443
OWID_WRL,World,1974,other_renewable_consumption,94.33
OWID_WRL,World,1974,renewables_consumption,4070.069
OWID_WRL,World,1974,solar_consumption,0.0
OWID_WRL,World,1974,wind_consumption,0.0
OWID_WRL,World,1975,biofuel_consumption,0.0
OWID_WRL,World,1975,coal_consumption,18024.552
OWID_WRL,World,1975,energy_per_capita,16373.159
OWID_WRL,World,1975,energy_per_gdp,2.447
OWID_WRL,World,1975,fossil_fuel_consumption,61634.069
OWID_WRL,World,1975,gas_consumption,11661.084
OWID_WRL,World,1975,hydro_consumption,4024.697
OWID_WRL,World,1975,low_carbon_consumption,5147.842
OWID_WRL,World,1975,nuclear_consumption,1027.357
OWID_WRL,World,1975,oil_consumption,31948.433
OWID_WRL,World,1975,other_renewable_consumption,95.788
OWID_WRL,World,1975,renewables_consumption,4120.485
OWID_WRL,World,1975,solar_consumption,0.0
OWID_WRL,World,1975,wind_consumption,0.0
OWID_WRL,World,1976,biofuel_consumption,0.0
OWID_WRL,World,1976,coal_consumption,18688.5
OWID_WRL,World,1976,energy_per_capita,16945.56
OWID_WRL,World,1976,energy_per_gdp,2.462
OWID_WRL,World,1976,fossil_fuel_consumption,65073.273
OWID_WRL,World,1976,gas_consumption,12355.072
OWID_WRL,World,1976,hydro_consumption,4008.711
OWID_WRL,World,1976,low_carbon_consumption,5317.413
OWID_WRL,World,1976,nuclear_consumption,1201.866
OWID_WRL,World,1976,oil_consumption,34029.701
OWID_WRL,World,1976,other_renewable_consumption,106.836
OWID_WRL,World,1976,renewables_consumption,4115.547
OWID_WRL,World,1976,solar_consumption,0.0
OWID_WRL,World,1976,wind_consumption,0.0
OWID_WRL,World,1977,biofuel_consumption,0.0
OWID_WRL,World,1977,coal_consumption,19241.309
OWID_WRL,World,1977,energy_per_capita,17256.216
OWID_WRL,World,1977,energy_per_gdp,2.449
OWID_WRL,World,1977,fossil_fuel_consumption,67216.572
OWID_WRL,World,1977,gas_consumption,12760.638
OWID_WRL,World,1977,hydro_consumption,4143.536
OWID_WRL,World,1977,low_carbon_consumption,5752.177
OWID_WRL,World,1977,nuclear_consumption,1495.967
OWID_WRL,World,1977,oil_consumption,35214.625
OWID_WRL,World,1977,other_renewable_consumption,112.674
OWID_WRL,World,1977,renewables_consumption,4256.209
OWID_WRL,World,1977,solar_consumption,0.0
OWID_WRL,World,1977,wind_consumption,0.0
OWID_WRL,World,1978,biofuel_consumption,0.0
OWID_WRL,World,1978,coal_consumption,19457.913
OWID_WRL,World,1978,energy_per_capita,17549.601
OWID_WRL,World,1978,energy_per_gdp,2.429
OWID_WRL,World,1978,fossil_fuel_consumption,69179.136
OWID_WRL,World,1978,gas_consumption,13295.429
OWID_WRL,World,1978,hydro_consumption,4484.414
OWID_WRL,World,1978,low_carbon_consumption,6342.096
OWID_WRL,World,1978,nuclear_consumption,1738.319
OWID_WRL,World,1978,oil_consumption,36425.795
OWID_WRL,World,1978,other_renewable_consumption,119.354
OWID_WRL,World,1978,renewables_consumption,4603.776
OWID_WRL,World,1978,solar_consumption,0.0
OWID_WRL,World,1978,wind_consumption,0.008
OWID_WRL,World,1979,biofuel_consumption,0.0
OWID_WRL,World,1979,coal_consumption,20363.547
OWID_WRL,World,1979,energy_per_capita,17847.088
OWID_WRL,World,1979,energy_per_gdp,2.42
OWID_WRL,World,1979,fossil_fuel_consumption,71507.525
OWID_WRL,World,1979,gas_consumption,14119.884
OWID_WRL,World,1979,hydro_consumption,4708.863
OWID_WRL,World,1979,low_carbon_consumption,6645.073
OWID_WRL,World,1979,nuclear_consumption,1807.946
OWID_WRL,World,1979,oil_consumption,37024.093
OWID_WRL,World,1979,other_renewable_consumption,128.248
OWID_WRL,World,1979,renewables_consumption,4837.128
OWID_WRL,World,1979,solar_consumption,0.0
OWID_WRL,World,1979,wind_consumption,0.017
OWID_WRL,World,1980,biofuel_consumption,0.0
OWID_WRL,World,1980,coal_consumption,20857.619
OWID_WRL,World,1980,energy_per_capita,17413.264
OWID_WRL,World,1980,energy_per_gdp,2.345
OWID_WRL,World,1980,fossil_fuel_consumption,70672.85
OWID_WRL,World,1980,gas_consumption,14237.999
OWID_WRL,World,1980,hydro_consumption,4810.15
OWID_WRL,World,1980,low_carbon_consumption,6924.929
OWID_WRL,World,1980,nuclear_consumption,1977.569
OWID_WRL,World,1980,oil_consumption,35577.233
OWID_WRL,World,1980,other_renewable_consumption,137.182
OWID_WRL,World,1980,renewables_consumption,4947.36
