Suburb,Month,Year,avg_price
ABBOTSFORD,1,2016,1043255
ABBOTSFORD,2,2016,1136042
ABBOTSFORD,3,2016,1043255
ABBOTSFORD,4,2016,968542
ABBOTSFORD,5,2016,1024729
ABBOTSFORD,6,2016,1066667
ABBOTSFORD,7,2016,1023042
ABBOTSFORD,8,2016,1013658
ABBOTSFORD,9,2016,1081108
ABBOTSFORD,10,2016,947143
ABBOTSFORD,11,2016,1089894
ABBOTSFORD,12,2016,914608
ABBOTSFORD,1,2017,1043255
ABBOTSFORD,2,2017,1180667
ABBOTSFORD,3,2017,1145347
ABBOTSFORD,4,2017,1204502
ABBOTSFORD,5,2017,1042940
ABBOTSFORD,6,2017,695000
ABBOTSFORD,7,2017,975074
ABBOTSFORD,8,2017,1245537
ABBOTSFORD,9,2017,1024086
ABBOTSFORD,10,2017,1043255
ABBOTSFORD,11,2017,1043255
ABBOTSFORD,12,2017,1043255
ABERFELDIE,1,2016,1315727
ABERFELDIE,2,2016,1315727
ABERFELDIE,3,2016,1315727
ABERFELDIE,4,2016,1227816
ABERFELDIE,5,2016,1264729
ABERFELDIE,6,2016,1687762
ABERFELDIE,7,2016,1315727
ABERFELDIE,8,2016,1315727
ABERFELDIE,9,2016,1006500
ABERFELDIE,10,2016,1590333
ABERFELDIE,11,2016,1009667
ABERFELDIE,12,2016,1708333
ABERFELDIE,1,2017,1315727
ABERFELDIE,2,2017,1233750
ABERFELDIE,3,2017,955333
ABERFELDIE,4,2017,1263896
ABERFELDIE,5,2017,1800833
ABERFELDIE,6,2017,858500
ABERFELDIE,7,2017,1169969
ABERFELDIE,8,2017,1683333
ABERFELDIE,9,2017,1275143
ABERFELDIE,10,2017,1315727
ABERFELDIE,11,2017,1315727
ABERFELDIE,12,2017,1315727
AIRPORT WEST,1,2016,713979
AIRPORT WEST,2,2016,713979
AIRPORT WEST,3,2016,713979
AIRPORT WEST,4,2016,746000
AIRPORT WEST,5,2016,655000
AIRPORT WEST,6,2016,465000
AIRPORT WEST,7,2016,626938
AIRPORT WEST,8,2016,651167
AIRPORT WEST,9,2016,780125
AIRPORT WEST,10,2016,629833
AIRPORT WEST,11,2016,712062
AIRPORT WEST,12,2016,765000
AIRPORT WEST,1,2017,713979
AIRPORT WEST,2,2017,746029
AIRPORT WEST,3,2017,694898
AIRPORT WEST,4,2017,742214
AIRPORT WEST,5,2017,790667
AIRPORT WEST,6,2017,842994
AIRPORT WEST,7,2017,708470
AIRPORT WEST,8,2017,804250
AIRPORT WEST,9,2017,777000
AIRPORT WEST,10,2017,713979
AIRPORT WEST,11,2017,713979
AIRPORT WEST,12,2017,713979
ALBANVALE,1,2016,532729
ALBANVALE,2,2016,532729
ALBANVALE,3,2016,532729
ALBANVALE,4,2016,532729
ALBANVALE,5,2016,532729
ALBANVALE,6,2016,532729
ALBANVALE,7,2016,532729
ALBANVALE,8,2016,532729
ALBANVALE,9,2016,532729
ALBANVALE,10,2016,532729
ALBANVALE,11,2016,532729
ALBANVALE,12,2016,532729
ALBANVALE,1,2017,532729
ALBANVALE,2,2017,532729
ALBANVALE,3,2017,532729
ALBANVALE,4,2017,532729
ALBANVALE,5,2017,532729
ALBANVALE,6,2017,529458
ALBANVALE,7,2017,555000
ALBANVALE,8,2017,504000
ALBANVALE,9,2017,542458
ALBANVALE,10,2017,532729
ALBANVALE,11,2017,532729
ALBANVALE,12,2017,532729
ALBERT PARK,1,2016,2032937
ALBERT PARK,2,2016,2032937
ALBERT PARK,3,2016,2032937
ALBERT PARK,4,2016,2050000
ALBERT PARK,5,2016,1809005
ALBERT PARK,6,2016,2042156
ALBERT PARK,7,2016,2268000
ALBERT PARK,8,2016,1706622
ALBERT PARK,9,2016,1916326
ALBERT PARK,10,2016,1901467
ALBERT PARK,11,2016,1638156
ALBERT PARK,12,2016,1908333
ALBERT PARK,1,2017,2032937
ALBERT PARK,2,2017,2079625
ALBERT PARK,3,2017,2099873
ALBERT PARK,4,2017,2093750
ALBERT PARK,5,2017,2157671
ALBERT PARK,6,2017,1987708
ALBERT PARK,7,2017,2688125
ALBERT PARK,8,2017,2371667
ALBERT PARK,9,2017,1841444
ALBERT PARK,10,2017,2032937
ALBERT PARK,11,2017,2032937
ALBERT PARK,12,2017,2032937
ALBION,1,2016,621610
ALBION,2,2016,765000
ALBION,3,2016,621610
ALBION,4,2016,621610
ALBION,5,2016,600000
ALBION,6,2016,567000
ALBION,7,2016,325000
ALBION,8,2016,185000
ALBION,9,2016,567500
ALBION,10,2016,657250
ALBION,11,2016,800000
ALBION,12,2016,720000
ALBION,1,2017,621610
ALBION,2,2017,591833
ALBION,3,2017,715000
ALBION,4,2017,800000
ALBION,5,2017,537000
ALBION,6,2017,784333
ALBION,7,2017,525750
ALBION,8,2017,665833
ALBION,9,2017,760875
ALBION,10,2017,621610
ALBION,11,2017,621610
ALBION,12,2017,621610
ALPHINGTON,1,2016,1415133
ALPHINGTON,2,2016,1415133
ALPHINGTON,3,2016,1415133
ALPHINGTON,4,2016,1781146
ALPHINGTON,5,2016,768148
ALPHINGTON,6,2016,1525000
ALPHINGTON,7,2016,1630000
ALPHINGTON,8,2016,1956823
ALPHINGTON,9,2016,1259398
ALPHINGTON,10,2016,1673833
ALPHINGTON,11,2016,1374438
ALPHINGTON,12,2016,1415133
ALPHINGTON,1,2017,1415133
ALPHINGTON,2,2017,1298431
ALPHINGTON,3,2017,1156000
ALPHINGTON,4,2017,1540000
ALPHINGTON,5,2017,963200
ALPHINGTON,6,2017,1795382
ALPHINGTON,7,2017,1623977
ALPHINGTON,8,2017,983000
ALPHINGTON,9,2017,1313350
ALPHINGTON,10,2017,1415133
ALPHINGTON,11,2017,1415133
ALPHINGTON,12,2017,1415133
ALTONA,1,2016,834771
ALTONA,2,2016,720000
ALTONA,3,2016,834771
ALTONA,4,2016,661667
ALTONA,5,2016,807157
ALTONA,6,2016,1104333
ALTONA,7,2016,557800
ALTONA,8,2016,747643
ALTONA,9,2016,647400
ALTONA,10,2016,740400
ALTONA,11,2016,818917
ALTONA,12,2016,1065000
ALTONA,1,2017,834771
ALTONA,2,2017,705187
ALTONA,3,2017,908667
ALTONA,4,2017,822980
ALTONA,5,2017,1193000
ALTONA,6,2017,883755
ALTONA,7,2017,950979
ALTONA,8,2017,871321
ALTONA,9,2017,819681
ALTONA,10,2017,834771
ALTONA,11,2017,834771
ALTONA,12,2017,834771
ALTONA MEADOWS,1,2016,722701
ALTONA MEADOWS,2,2016,722701
ALTONA MEADOWS,3,2016,722701
ALTONA MEADOWS,4,2016,722701
ALTONA MEADOWS,5,2016,722701
ALTONA MEADOWS,6,2016,722701
ALTONA MEADOWS,7,2016,722701
ALTONA MEADOWS,8,2016,722701
ALTONA MEADOWS,9,2016,722701
ALTONA MEADOWS,10,2016,722701
ALTONA MEADOWS,11,2016,722701
ALTONA MEADOWS,12,2016,722701
ALTONA MEADOWS,1,2017,722701
ALTONA MEADOWS,2,2017,722701
ALTONA MEADOWS,3,2017,722701
ALTONA MEADOWS,4,2017,722701
ALTONA MEADOWS,5,2017,722701
ALTONA MEADOWS,6,2017,820000
ALTONA MEADOWS,7,2017,559375
ALTONA MEADOWS,8,2017,810000
ALTONA MEADOWS,9,2017,701430
ALTONA MEADOWS,10,2017,722701
ALTONA MEADOWS,11,2017,722701
ALTONA MEADOWS,12,2017,722701
ALTONA NORTH,1,2016,768950
ALTONA NORTH,2,2016,768950
ALTONA NORTH,3,2016,768950
ALTONA NORTH,4,2016,590000
ALTONA NORTH,5,2016,712000
ALTONA NORTH,6,2016,703474
ALTONA NORTH,7,2016,750625
ALTONA NORTH,8,2016,701159
ALTONA NORTH,9,2016,826602
ALTONA NORTH,10,2016,804750
ALTONA NORTH,11,2016,730538
ALTONA NORTH,12,2016,703320
ALTONA NORTH,1,2017,768950
ALTONA NORTH,2,2017,769958
ALTONA NORTH,3,2017,783479
ALTONA NORTH,4,2017,799071
ALTONA NORTH,5,2017,821625
ALTONA NORTH,6,2017,819024
ALTONA NORTH,7,2017,814901
ALTONA NORTH,8,2017,841167
ALTONA NORTH,9,2017,900459
ALTONA NORTH,10,2017,768950
ALTONA NORTH,11,2017,768950
ALTONA NORTH,12,2017,768950
ARDEER,1,2016,661133
ARDEER,2,2016,661133
ARDEER,3,2016,661133
ARDEER,4,2016,661133
ARDEER,5,2016,661133
ARDEER,6,2016,661133
ARDEER,7,2016,661133
ARDEER,8,2016,661133
ARDEER,9,2016,661133
ARDEER,10,2016,661133
ARDEER,11,2016,661133
ARDEER,12,2016,661133
ARDEER,1,2017,661133
ARDEER,2,2017,661133
ARDEER,3,2017,661133
ARDEER,4,2017,661133
ARDEER,5,2017,651750
ARDEER,6,2017,651750
ARDEER,7,2017,636000
ARDEER,8,2017,730000
ARDEER,9,2017,636167
ARDEER,10,2017,661133
ARDEER,11,2017,661133
ARDEER,12,2017,661133
ARMADALE,1,2016,1616498
ARMADALE,2,2016,1616498
ARMADALE,3,2016,1616498
ARMADALE,4,2016,1894136
ARMADALE,5,2016,1646802
ARMADALE,6,2016,1756465
ARMADALE,7,2016,958985
ARMADALE,8,2016,1312012
ARMADALE,9,2016,2019816
ARMADALE,10,2016,1910188
ARMADALE,11,2016,2026238
ARMADALE,12,2016,1407514
ARMADALE,1,2017,1616498
ARMADALE,2,2017,1524587
ARMADALE,3,2017,1515272
ARMADALE,4,2017,1031830
ARMADALE,5,2017,1629191
ARMADALE,6,2017,2305439
ARMADALE,7,2017,734142
ARMADALE,8,2017,1702781
ARMADALE,9,2017,2105063
ARMADALE,10,2017,1616498
ARMADALE,11,2017,1616498
ARMADALE,12,2017,1616498
ASCOT VALE,1,2016,1064030
ASCOT VALE,2,2016,895000
ASCOT VALE,3,2016,1064030
ASCOT VALE,4,2016,1159800
ASCOT VALE,5,2016,1025766
ASCOT VALE,6,2016,859591
ASCOT VALE,7,2016,1085111
ASCOT VALE,8,2016,1121500
ASCOT VALE,9,2016,984075
ASCOT VALE,10,2016,1032624
ASCOT VALE,11,2016,1001156
ASCOT VALE,12,2016,953460
ASCOT VALE,1,2017,1064030
ASCOT VALE,2,2017,1018586
ASCOT VALE,3,2017,1247667
ASCOT VALE,4,2017,1182340
ASCOT VALE,5,2017,1212388
ASCOT VALE,6,2017,1190178
ASCOT VALE,7,2017,992848
ASCOT VALE,8,2017,1275183
ASCOT VALE,9,2017,915261
ASCOT VALE,10,2017,1064030
ASCOT VALE,11,2017,1064030
ASCOT VALE,12,2017,1064030
ASHBURTON,1,2016,1609885
ASHBURTON,2,2016,1506365
ASHBURTON,3,2016,1609885
ASHBURTON,4,2016,1471932
ASHBURTON,5,2016,1642381
ASHBURTON,6,2016,1421818
ASHBURTON,7,2016,1440000
ASHBURTON,8,2016,1694826
ASHBURTON,9,2016,1914125
ASHBURTON,10,2016,1364800
ASHBURTON,11,2016,1503104
ASHBURTON,12,2016,1578961
ASHBURTON,1,2017,1609885
ASHBURTON,2,2017,1712031
ASHBURTON,3,2017,1758944
ASHBURTON,4,2017,1543278
ASHBURTON,5,2017,1796773
ASHBURTON,6,2017,1991655
ASHBURTON,7,2017,1464510
ASHBURTON,8,2017,1674563
ASHBURTON,9,2017,1497861
ASHBURTON,10,2017,1609885
ASHBURTON,11,2017,1609885
ASHBURTON,12,2017,1609885
ASHWOOD,1,2016,1149955
ASHWOOD,2,2016,1094856
ASHWOOD,3,2016,1149955
ASHWOOD,4,2016,997318
ASHWOOD,5,2016,1159796
ASHWOOD,6,2016,1021943
ASHWOOD,7,2016,1192208
ASHWOOD,8,2016,1137018
ASHWOOD,9,2016,1146530
ASHWOOD,10,2016,1401171
ASHWOOD,11,2016,1044537
ASHWOOD,12,2016,1042942
ASHWOOD,1,2017,1149955
ASHWOOD,2,2017,1156883
ASHWOOD,3,2017,1085631
ASHWOOD,4,2017,1117571
ASHWOOD,5,2017,1138893
ASHWOOD,6,2017,1270000
ASHWOOD,7,2017,1283833
ASHWOOD,8,2017,1253333
ASHWOOD,9,2017,1154733
ASHWOOD,10,2017,1149955
ASHWOOD,11,2017,1149955
ASHWOOD,12,2017,1149955
ASPENDALE,1,2016,1267974
ASPENDALE,2,2016,1267974
ASPENDALE,3,2016,1267974
ASPENDALE,4,2016,1267974
ASPENDALE,5,2016,1267974
ASPENDALE,6,2016,1267974
ASPENDALE,7,2016,1267974
ASPENDALE,8,2016,1267974
ASPENDALE,9,2016,1267974
ASPENDALE,10,2016,1267974
ASPENDALE,11,2016,1267974
ASPENDALE,12,2016,1267974
ASPENDALE,1,2017,1267974
ASPENDALE,2,2017,1267974
ASPENDALE,3,2017,1267974
ASPENDALE,4,2017,1267974
ASPENDALE,5,2017,1610000
ASPENDALE,6,2017,1040250
ASPENDALE,7,2017,1019694
ASPENDALE,8,2017,1495700
ASPENDALE,9,2017,1174224
ASPENDALE,10,2017,1267974
ASPENDALE,11,2017,1267974
ASPENDALE,12,2017,1267974
ASPENDALE GARDENS,1,2016,836250
ASPENDALE GARDENS,2,2016,836250
ASPENDALE GARDENS,3,2016,836250
ASPENDALE GARDENS,4,2016,836250
ASPENDALE GARDENS,5,2016,836250
ASPENDALE GARDENS,6,2016,836250
ASPENDALE GARDENS,7,2016,836250
ASPENDALE GARDENS,8,2016,836250
ASPENDALE GARDENS,9,2016,836250
ASPENDALE GARDENS,10,2016,836250
ASPENDALE GARDENS,11,2016,836250
ASPENDALE GARDENS,12,2016,836250
ASPENDALE GARDENS,1,2017,836250
ASPENDALE GARDENS,2,2017,836250
ASPENDALE GARDENS,3,2017,836250
ASPENDALE GARDENS,4,2017,836250
ASPENDALE GARDENS,5,2017,836250
ASPENDALE GARDENS,6,2017,836250
ASPENDALE GARDENS,7,2017,840000
ASPENDALE GARDENS,8,2017,836250
ASPENDALE GARDENS,9,2017,832500
ASPENDALE GARDENS,10,2017,836250
ASPENDALE GARDENS,11,2017,836250
ASPENDALE GARDENS,12,2017,836250
ATTWOOD,1,2016,640000
ATTWOOD,2,2016,640000
ATTWOOD,3,2016,640000
ATTWOOD,4,2016,640000
ATTWOOD,5,2016,640000
ATTWOOD,6,2016,640000
ATTWOOD,7,2016,640000
ATTWOOD,8,2016,640000
ATTWOOD,9,2016,640000
ATTWOOD,10,2016,640000
ATTWOOD,11,2016,640000
ATTWOOD,12,2016,640000
ATTWOOD,1,2017,640000
ATTWOOD,2,2017,640000
ATTWOOD,3,2017,640000
ATTWOOD,4,2017,640000
ATTWOOD,5,2017,640000
ATTWOOD,6,2017,640000
ATTWOOD,7,2017,640000
ATTWOOD,8,2017,640000
ATTWOOD,9,2017,640000
ATTWOOD,10,2017,640000
ATTWOOD,11,2017,640000
ATTWOOD,12,2017,640000
AVONDALE HEIGHTS,1,2016,833394
AVONDALE HEIGHTS,2,2016,833394
AVONDALE HEIGHTS,3,2016,833394
AVONDALE HEIGHTS,4,2016,713100
AVONDALE HEIGHTS,5,2016,931657
AVONDALE HEIGHTS,6,2016,977500
AVONDALE HEIGHTS,7,2016,714250
AVONDALE HEIGHTS,8,2016,724677
AVONDALE HEIGHTS,9,2016,748611
AVONDALE HEIGHTS,10,2016,794102
AVONDALE HEIGHTS,11,2016,722602
AVONDALE HEIGHTS,12,2016,1061806
AVONDALE HEIGHTS,1,2017,833394
AVONDALE HEIGHTS,2,2017,812903
AVONDALE HEIGHTS,3,2017,736000
AVONDALE HEIGHTS,4,2017,952927
AVONDALE HEIGHTS,5,2017,932000
AVONDALE HEIGHTS,6,2017,910600
AVONDALE HEIGHTS,7,2017,790318
AVONDALE HEIGHTS,8,2017,869139
AVONDALE HEIGHTS,9,2017,775500
AVONDALE HEIGHTS,10,2017,833394
AVONDALE HEIGHTS,11,2017,833394
AVONDALE HEIGHTS,12,2017,833394
BALACLAVA,1,2016,740292
BALACLAVA,2,2016,740292
BALACLAVA,3,2016,740292
BALACLAVA,4,2016,740292
BALACLAVA,5,2016,445287
BALACLAVA,6,2016,902643
BALACLAVA,7,2016,1284214
BALACLAVA,8,2016,497500
BALACLAVA,9,2016,1181738
BALACLAVA,10,2016,511250
BALACLAVA,11,2016,778333
BALACLAVA,12,2016,410000
BALACLAVA,1,2017,740292
BALACLAVA,2,2017,1335500
BALACLAVA,3,2017,589147
BALACLAVA,4,2017,465000
BALACLAVA,5,2017,450000
BALACLAVA,6,2017,882500
BALACLAVA,7,2017,434333
BALACLAVA,8,2017,1004875
BALACLAVA,9,2017,672358
BALACLAVA,10,2017,740292
BALACLAVA,11,2017,740292
BALACLAVA,12,2017,740292
BALWYN,1,2016,1768505
BALWYN,2,2016,450000
BALWYN,3,2016,1768505
BALWYN,4,2016,1576472
BALWYN,5,2016,1992106
BALWYN,6,2016,2107311
BALWYN,7,2016,2120100
BALWYN,8,2016,1579519
BALWYN,9,2016,1665035
BALWYN,10,2016,1695330
BALWYN,11,2016,1919145
BALWYN,12,2016,1986409
BALWYN,1,2017,1768505
BALWYN,2,2017,2049321
BALWYN,3,2017,2071172
BALWYN,4,2017,1296580
BALWYN,5,2017,1408383
BALWYN,6,2017,2071807
BALWYN,7,2017,2092935
BALWYN,8,2017,1757467
BALWYN,9,2017,1993994
BALWYN,10,2017,1768505
BALWYN,11,2017,1768505
BALWYN,12,2017,1768505
BALWYN NORTH,1,2016,1776862
BALWYN NORTH,2,2016,1776862
BALWYN NORTH,3,2016,1776862
BALWYN NORTH,4,2016,1916996
BALWYN NORTH,5,2016,1582082
BALWYN NORTH,6,2016,1782839
BALWYN NORTH,7,2016,1657572
BALWYN NORTH,8,2016,1830825
BALWYN NORTH,9,2016,1707856
BALWYN NORTH,10,2016,1835549
BALWYN NORTH,11,2016,1627091
BALWYN NORTH,12,2016,2004441
BALWYN NORTH,1,2017,1776862
BALWYN NORTH,2,2017,1646500
BALWYN NORTH,3,2017,1814930
BALWYN NORTH,4,2017,1821599
BALWYN NORTH,5,2017,1675198
BALWYN NORTH,6,2017,1786646
BALWYN NORTH,7,2017,1661491
BALWYN NORTH,8,2017,2033390
BALWYN NORTH,9,2017,1821647
BALWYN NORTH,10,2017,1776862
BALWYN NORTH,11,2017,1776862
BALWYN NORTH,12,2017,1776862
BAYSWATER,1,2016,710710
BAYSWATER,2,2016,710710
BAYSWATER,3,2016,710710
BAYSWATER,4,2016,710710
BAYSWATER,5,2016,710710
BAYSWATER,6,2016,710710
BAYSWATER,7,2016,710710
BAYSWATER,8,2016,710710
BAYSWATER,9,2016,710710
BAYSWATER,10,2016,710710
BAYSWATER,11,2016,710710
BAYSWATER,12,2016,710710
BAYSWATER,1,2017,710710
BAYSWATER,2,2017,710710
BAYSWATER,3,2017,710710
BAYSWATER,4,2017,710710
BAYSWATER,5,2017,657500
BAYSWATER,6,2017,758419
BAYSWATER,7,2017,686333
BAYSWATER,8,2017,630797
BAYSWATER,9,2017,820500
BAYSWATER,10,2017,710710
BAYSWATER,11,2017,710710
BAYSWATER,12,2017,710710
BAYSWATER NORTH,1,2016,724049
BAYSWATER NORTH,2,2016,724049
BAYSWATER NORTH,3,2016,724049
BAYSWATER NORTH,4,2016,724049
BAYSWATER NORTH,5,2016,724049
BAYSWATER NORTH,6,2016,724049
BAYSWATER NORTH,7,2016,724049
BAYSWATER NORTH,8,2016,724049
BAYSWATER NORTH,9,2016,724049
BAYSWATER NORTH,10,2016,724049
BAYSWATER NORTH,11,2016,724049
BAYSWATER NORTH,12,2016,724049
BAYSWATER NORTH,1,2017,724049
BAYSWATER NORTH,2,2017,724049
BAYSWATER NORTH,3,2017,724049
BAYSWATER NORTH,4,2017,724049
BAYSWATER NORTH,5,2017,724049
BAYSWATER NORTH,6,2017,741166
BAYSWATER NORTH,7,2017,683171
BAYSWATER NORTH,8,2017,678857
BAYSWATER NORTH,9,2017,793000
BAYSWATER NORTH,10,2017,724049
BAYSWATER NORTH,11,2017,724049
BAYSWATER NORTH,12,2017,724049
BEACONSFIELD,1,2016,581333
BEACONSFIELD,2,2016,581333
BEACONSFIELD,3,2016,581333
BEACONSFIELD,4,2016,581333
BEACONSFIELD,5,2016,581333
BEACONSFIELD,6,2016,581333
BEACONSFIELD,7,2016,581333
BEACONSFIELD,8,2016,581333
BEACONSFIELD,9,2016,581333
BEACONSFIELD,10,2016,581333
BEACONSFIELD,11,2016,581333
BEACONSFIELD,12,2016,581333
BEACONSFIELD,1,2017,581333
BEACONSFIELD,2,2017,581333
BEACONSFIELD,3,2017,581333
BEACONSFIELD,4,2017,581333
BEACONSFIELD,5,2017,581333
BEACONSFIELD,6,2017,581333
BEACONSFIELD,7,2017,581333
BEACONSFIELD,8,2017,581333
BEACONSFIELD,9,2017,581333
BEACONSFIELD,10,2017,581333
BEACONSFIELD,11,2017,581333
BEACONSFIELD,12,2017,581333
BEACONSFIELD UPPER,1,2016,675000
BEACONSFIELD UPPER,2,2016,675000
BEACONSFIELD UPPER,3,2016,675000
BEACONSFIELD UPPER,4,2016,675000
BEACONSFIELD UPPER,5,2016,675000
BEACONSFIELD UPPER,6,2016,675000
BEACONSFIELD UPPER,7,2016,675000
BEACONSFIELD UPPER,8,2016,675000
BEACONSFIELD UPPER,9,2016,675000
BEACONSFIELD UPPER,10,2016,675000
BEACONSFIELD UPPER,11,2016,675000
BEACONSFIELD UPPER,12,2016,675000
BEACONSFIELD UPPER,1,2017,675000
BEACONSFIELD UPPER,2,2017,675000
BEACONSFIELD UPPER,3,2017,675000
BEACONSFIELD UPPER,4,2017,675000
BEACONSFIELD UPPER,5,2017,675000
BEACONSFIELD UPPER,6,2017,675000
BEACONSFIELD UPPER,7,2017,675000
BEACONSFIELD UPPER,8,2017,675000
BEACONSFIELD UPPER,9,2017,675000
BEACONSFIELD UPPER,10,2017,675000
BEACONSFIELD UPPER,11,2017,675000
BEACONSFIELD UPPER,12,2017,675000
BEAUMARIS,1,2016,1802798
BEAUMARIS,2,2016,1802798
BEAUMARIS,3,2016,1802798
BEAUMARIS,4,2016,1802798
BEAUMARIS,5,2016,1802798
BEAUMARIS,6,2016,1802798
BEAUMARIS,7,2016,1802798
BEAUMARIS,8,2016,1802798
BEAUMARIS,9,2016,1802798
BEAUMARIS,10,2016,1802798
BEAUMARIS,11,2016,1802798
BEAUMARIS,12,2016,1802798
BEAUMARIS,1,2017,1802798
BEAUMARIS,2,2017,1802798
BEAUMARIS,3,2017,1802798
BEAUMARIS,4,2017,1802798
BEAUMARIS,5,2017,2364375
BEAUMARIS,6,2017,1733458
BEAUMARIS,7,2017,1373575
BEAUMARIS,8,2017,1860200
BEAUMARIS,9,2017,1682379
BEAUMARIS,10,2017,1802798
BEAUMARIS,11,2017,1802798
BEAUMARIS,12,2017,1802798
BELLFIELD,1,2016,804432
BELLFIELD,2,2016,804432
BELLFIELD,3,2016,804432
BELLFIELD,4,2016,770000
BELLFIELD,5,2016,635000
BELLFIELD,6,2016,804867
BELLFIELD,7,2016,752000
BELLFIELD,8,2016,773000
BELLFIELD,9,2016,780000
BELLFIELD,10,2016,890000
BELLFIELD,11,2016,835000
BELLFIELD,12,2016,804867
BELLFIELD,1,2017,804432
BELLFIELD,2,2017,720000
BELLFIELD,3,2017,778622
BELLFIELD,4,2017,849434
BELLFIELD,5,2017,875500
BELLFIELD,6,2017,804432
BELLFIELD,7,2017,850292
BELLFIELD,8,2017,852333
BELLFIELD,9,2017,900000
BELLFIELD,10,2017,804432
BELLFIELD,11,2017,804432
BELLFIELD,12,2017,804432
BENTLEIGH,1,2016,1279616
BENTLEIGH,2,2016,1222500
BENTLEIGH,3,2016,1279616
BENTLEIGH,4,2016,1572660
BENTLEIGH,5,2016,1291967
BENTLEIGH,6,2016,1330413
BENTLEIGH,7,2016,1114000
BENTLEIGH,8,2016,1325731
BENTLEIGH,9,2016,1155857
BENTLEIGH,10,2016,1240767
BENTLEIGH,11,2016,1233014
BENTLEIGH,12,2016,1259079
BENTLEIGH,1,2017,1279616
BENTLEIGH,2,2017,1406000
BENTLEIGH,3,2017,1158740
BENTLEIGH,4,2017,960861
BENTLEIGH,5,2017,1359558
BENTLEIGH,6,2017,1330212
BENTLEIGH,7,2017,1214500
BENTLEIGH,8,2017,1401079
BENTLEIGH,9,2017,1456156
BENTLEIGH,10,2017,1279616
BENTLEIGH,11,2017,1279616
BENTLEIGH,12,2017,1279616
BENTLEIGH EAST,1,2016,1084444
BENTLEIGH EAST,2,2016,788435
BENTLEIGH EAST,3,2016,1084444
BENTLEIGH EAST,4,2016,971800
BENTLEIGH EAST,5,2016,996996
BENTLEIGH EAST,6,2016,981596
BENTLEIGH EAST,7,2016,1067438
BENTLEIGH EAST,8,2016,1134945
BENTLEIGH EAST,9,2016,1088130
BENTLEIGH EAST,10,2016,992755
BENTLEIGH EAST,11,2016,1069964
BENTLEIGH EAST,12,2016,1048536
BENTLEIGH EAST,1,2017,1084444
BENTLEIGH EAST,2,2017,1133062
BENTLEIGH EAST,3,2017,1138302
BENTLEIGH EAST,4,2017,1102709
BENTLEIGH EAST,5,2017,1191267
BENTLEIGH EAST,6,2017,1286987
BENTLEIGH EAST,7,2017,1127327
BENTLEIGH EAST,8,2017,1216928
BENTLEIGH EAST,9,2017,1182822
BENTLEIGH EAST,10,2017,1084444
BENTLEIGH EAST,11,2017,1084444
BENTLEIGH EAST,12,2017,1084444
BERWICK,1,2016,762123
BERWICK,2,2016,762123
BERWICK,3,2016,762123
BERWICK,4,2016,762123
BERWICK,5,2016,762123
BERWICK,6,2016,762123
BERWICK,7,2016,762123
BERWICK,8,2016,762123
BERWICK,9,2016,762123
BERWICK,10,2016,762123
BERWICK,11,2016,762123
BERWICK,12,2016,762123
BERWICK,1,2017,762123
BERWICK,2,2017,762123
BERWICK,3,2017,762123
BERWICK,4,2017,762123
BERWICK,5,2017,782333
BERWICK,6,2017,649250
BERWICK,7,2017,776821
BERWICK,8,2017,707667
BERWICK,9,2017,894542
BERWICK,10,2017,762123
BERWICK,11,2017,762123
BERWICK,12,2017,762123
BLACK ROCK,1,2016,1189977
BLACK ROCK,2,2016,1189977
BLACK ROCK,3,2016,1189977
BLACK ROCK,4,2016,1189977
BLACK ROCK,5,2016,1189977
BLACK ROCK,6,2016,1189977
BLACK ROCK,7,2016,1189977
BLACK ROCK,8,2016,1189977
BLACK ROCK,9,2016,1189977
BLACK ROCK,10,2016,1189977
BLACK ROCK,11,2016,1189977
BLACK ROCK,12,2016,1189977
BLACK ROCK,1,2017,1189977
BLACK ROCK,2,2017,1189977
BLACK ROCK,3,2017,1189977
BLACK ROCK,4,2017,1189977
BLACK ROCK,5,2017,851750
BLACK ROCK,6,2017,1165333
BLACK ROCK,7,2017,907500
BLACK ROCK,8,2017,1386089
BLACK ROCK,9,2017,1639214
BLACK ROCK,10,2017,1189977
BLACK ROCK,11,2017,1189977
BLACK ROCK,12,2017,1189977
BLACKBURN,1,2016,1306116
BLACKBURN,2,2016,1306116
BLACKBURN,3,2016,1306116
BLACKBURN,4,2016,1306116
BLACKBURN,5,2016,1306116
BLACKBURN,6,2016,1306116
BLACKBURN,7,2016,1306116
BLACKBURN,8,2016,1306116
BLACKBURN,9,2016,1306116
BLACKBURN,10,2016,1306116
BLACKBURN,11,2016,1306116
BLACKBURN,12,2016,1306116
BLACKBURN,1,2017,1306116
BLACKBURN,2,2017,1306116
BLACKBURN,3,2017,1306116
BLACKBURN,4,2017,1306116
BLACKBURN,5,2017,1306116
BLACKBURN,6,2017,1363765
BLACKBURN,7,2017,1173675
BLACKBURN,8,2017,1232546
BLACKBURN,9,2017,1454476
BLACKBURN,10,2017,1306116
BLACKBURN,11,2017,1306116
BLACKBURN,12,2017,1306116
BLACKBURN NORTH,1,2016,1119739
BLACKBURN NORTH,2,2016,1119739
BLACKBURN NORTH,3,2016,1119739
BLACKBURN NORTH,4,2016,1119739
BLACKBURN NORTH,5,2016,1119739
BLACKBURN NORTH,6,2016,1119739
